segment_id,time_to_eruption
1337120960,18474300.0
134044657,21550022.0
1340521330,28768234.0
1340593979,32394444.0
1341207041,11232102.0
1341714481,33364028.0
1342868804,22468404.0
1343063973,33431076.0
1343502374,11492568.0
1343567386,17017590.0
1343811983,24491806.0
1344008167,33474512.0
1344448641,23744244.0
1344586253,43735130.0
1344716673,7281313.5
1345065235,40770630.0
1345245728,2030463.4
1345654845,31443034.0
134590404,25818672.0
1346237879,33990612.0
1347503350,12244086.0
1348208306,39884960.0
1349180719,26444348.0
1349669233,36137320.0
1350435525,24215084.0
1350879005,30557254.0
1351186604,24308736.0
1351632859,43963036.0
1351904166,11900434.0
1351961112,24023456.0
1351998743,17852428.0
1352181090,27401530.0
1353473193,15842886.0
1354044881,21937162.0
1355862692,5774781.0
1356007766,23732090.0
1356168880,12868921.0
1356327004,24821968.0
135642091,28770548.0
1356918776,26861446.0
135705762,30470404.0
135816064,49112890.0
1358830044,23475890.0
1358974205,17031562.0
1359002610,17055924.0
1359515169,30828534.0
1360170550,32498234.0
1360300646,35984564.0
1360326854,16370141.0
1360402311,35468776.0
1360466594,31972346.0
1360733521,12598208.0
1361016026,32288496.0
136155089,36519990.0
1362292428,25886192.0
1362716105,22995476.0
1362822131,39904068.0
136297561,6133683.0
1362989536,24528696.0
1363462618,28365690.0
1363565700,16738403.0
1363797837,6739126.5
1364983245,10293998.0
136533490,20480320.0
1365951335,29210448.0
1365998277,20913608.0
1366879861,2047982.4
13669521,28893564.0
1366978345,11774883.0
1367860644,31997724.0
1368305183,20836240.0
1369498051,16530149.0
1369759542,2775141.0
1369958580,53788190.0
1370551843,33662170.0
1370772080,26362800.0
1370908966,44314070.0
1370980885,23942564.0
137125909,38171068.0
1371289079,11085678.0
1371295798,35640228.0
1372148138,21128310.0
1372668436,23041600.0
1372939585,25103812.0
1373056245,9361838.0
1373412871,23345322.0
1373525850,2160123.2
1373993427,32254096.0
1374720335,14603765.0
1375899592,30636986.0
137703328,23163146.0
1377072367,21619194.0
1377245819,18864828.0
1378327367,46504860.0
1378437661,39813068.0
1378554226,18339390.0
1378707340,13369575.0
1379155774,40326604.0
1379169508,16860976.0
1379539742,16948630.0
1379768967,32042468.0
1379824798,14780005.0
1380132238,20393890.0
1380260777,32676138.0
1380303573,28913178.0
1380675396,23708424.0
1381448451,16046754.0
1381499723,8038005.5
1381951281,25822918.0
1382153721,5821553.0
1382419218,29808524.0
1383201916,23823100.0
1383490675,29417286.0
1383643471,19325818.0
1383916122,36914308.0
1383943962,20662932.0
1384017339,30336452.0
1384184338,18206606.0
1384490774,3948387.5
1384646559,31070394.0
1385238075,2069728.6
1386193754,36171776.0
1386787318,7491412.0
1386819002,33151852.0
1387075985,36627096.0
1387313935,34267590.0
1387535498,49135560.0
1388113614,34253584.0
1388340073,20811862.0
1388664511,16310285.0
1388805125,20037402.0
138905402,16682072.0
139000518,25827772.0
1390844290,10242789.0
1391972105,13433909.0
1392908532,2591965.2
1393112843,41383956.0
1393113906,32996198.0
1393464846,14542965.0
139364004,31958912.0
1393977864,21414410.0
1394501149,6542424.0
1394944877,20537370.0
1395855517,27479046.0
1397101285,17287088.0
1397632023,11318840.0
1397934669,7438761.0
1398288110,16853808.0
1400163337,7048515.0
1401190092,40767150.0
1401260814,31191052.0
1401453180,38822630.0
1401492851,38746380.0
1402110978,38213812.0
1402939665,63733044.0
1403784174,22144958.0
1403887773,28128218.0
1404157831,30581920.0
1404653895,33127788.0
1404725415,2151683.0
1404894128,7207509.0
1405352188,24713796.0
1405357357,16118848.0
1406423940,28411610.0
1406712191,8635563.0
1407885779,28458464.0
1408309593,32073254.0
1408309914,29184666.0
1408381258,8203047.0
1408809043,22811046.0
1409034985,32982650.0
140908408,25468454.0
1409352707,7244092.0
1409795448,11256662.0
1409812663,48271484.0
1409819982,20156044.0
1409834623,32034116.0
1410465004,20580604.0
1410469104,31227366.0
1410622800,40433320.0
1411261124,24556786.0
1411320904,23917986.0
1413109088,12281941.0
1414827062,23155752.0
1415551121,27651348.0
1415878840,32650672.0
1415911189,17148566.0
1415947776,24766358.0
1415985021,14548859.0
1416188445,14083568.0
1417213302,30631814.0
1418151207,17217730.0
1418346061,21907608.0
1418743667,13427514.0
1419737241,31539988.0
1420713001,29930604.0
1420849171,26972676.0
1421347320,3392203.2
1421504701,36362070.0
1422080351,20961744.0
1422189334,4502005.0
1422990242,12272302.0
1423045565,45124710.0
1423495308,29400502.0
1424594455,38092736.0
1424878708,31496912.0
1426139538,33057162.0
1426419707,15940848.0
1428366870,26558194.0
1428421503,29676580.0
1428678345,14863176.0
1428779146,40030836.0
1428927390,7873449.5
1429007187,8759740.0
1429282372,60351616.0
142954907,13526666.0
143054339,24999302.0
1430680793,31204266.0
143086312,23334540.0
1430964180,26892816.0
1430990548,38732132.0
1431269886,26328684.0
1431785815,38242136.0
143218394,28154902.0
1432243469,28218836.0
1432892145,43734828.0
1432933730,30085260.0
14329699,22331540.0
1433376354,32712364.0
1433691788,56572250.0
1434403193,1888851.4
1434791325,7144129.0
143490047,36113320.0
1435121390,28576404.0
1435328513,15785411.0
1435630017,14396477.0
1436142023,18694258.0
1436482509,5529742.0
1436859218,19623470.0
1438500383,25452128.0
1438829721,22610950.0
1439043900,34477324.0
1439119226,10281336.0
1439182190,3705764.8
1439521782,26607866.0
1439676215,36851910.0
1440669915,23842044.0
1440786471,39333200.0
1440793807,41575830.0
1440936021,13737792.0
1441087922,21132638.0
144171772,21809634.0
1441784238,37918576.0
1441883863,12568901.0
1441922145,9731681.0
1442380919,35793320.0
1442677643,37620796.0
1442757180,11333695.0
1442977400,16309317.0
1443195965,30479562.0
1444787435,26827852.0
1445218225,42153144.0
14464594,15013576.0
1446997687,23100168.0
1447365896,37037976.0
1449001100,45450504.0
1449650059,24297476.0
1449737778,24257684.0
1450458672,49292550.0
1451467100,31983222.0
1451735209,34687070.0
1452361658,35238736.0
1452379811,13869520.0
1452861350,32658112.0
145452470,20623174.0
1454539032,67546120.0
1454574812,28678668.0
1454666803,12195974.0
1455018552,19300852.0
1455182484,27791764.0
145520060,26861274.0
1455356970,11458073.0
145715195,36614676.0
1458455285,27525332.0
1458603236,10589774.0
1458936125,42844376.0
1459243003,7159297.5
1459246056,17202998.0
1460070291,44351464.0
1460169620,30152518.0
1460569717,18495604.0
1461203988,16870450.0
1461864942,33892144.0
1462225246,25604106.0
1462703823,35275670.0
1462817998,27241472.0
1463170775,35558150.0
1463760928,29535178.0
1464067272,10345766.0
1464195846,10008611.0
1464514902,20946308.0
1464708932,22282608.0
1465034134,32490470.0
1465451180,42603536.0
1465861460,10135248.0
1466277585,18868734.0
1466336547,14501309.0
146639315,31521348.0
1466475920,27590400.0
1466552052,7153193.0
146707180,3387543.5
1467315489,1928223.4
1467504794,45710330.0
1467774105,2841366.5
1467926978,26255020.0
1468498855,16148030.0
1468756529,37152364.0
1468837100,40776496.0
1469204842,25254502.0
1469397484,34276532.0
1470490836,46090356.0
1471965451,21431898.0
147247985,21874044.0
1472570933,12342723.0
1473178642,24093266.0
1473251410,4979442.0
1473643009,10969181.0
1473837408,26929318.0
1474802,15221176.0
147575332,28518026.0
1476140509,31387408.0
1477932383,28606774.0
1478935003,5891364.0
1478952559,9535393.0
1478980435,32914522.0
1479056032,33247110.0
1479278993,38804144.0
1479662815,9435865.0
147999969,29059172.0
1480015090,35087610.0
148026391,2112865.5
1482745022,37458630.0
1483015352,11662007.0
148410925,4926049.0
1484715800,30060276.0
1485059126,33361478.0
1485202068,23236826.0
1485243196,11952985.0
1486005454,17649212.0
1486161499,35671556.0
1487039870,36460550.0
1487875108,34333960.0
1488207903,25489658.0
1488818130,20445892.0
1488897987,33127360.0
1489045165,17614542.0
1489524392,22157720.0
1489736180,32089052.0
1490288364,15148208.0
1490288902,8823315.0
1490625839,31423884.0
1490651570,30397204.0
1490897298,27169940.0
149171657,11251282.0
1491755263,9300056.0
1491892661,38575884.0
1492918944,7373801.5
1493463657,24445092.0
1493878265,18632960.0
1494913704,22760736.0
1494979825,13277039.0
1495228614,40893876.0
1496209271,15681187.0
1496403230,33850896.0
1496431582,31164922.0
1496818965,43677816.0
1497112088,24251648.0
1497690655,29179126.0
1497910262,7251645.5
1498112374,36514910.0
1498169227,2100877.2
1498186855,9330988.0
1499101002,38243900.0
1499334485,10469035.0
1499664523,22694358.0
1500504787,30013494.0
150118880,30922372.0
1501373094,31825420.0
1501992544,12786486.0
1502235439,8806175.0
1502579060,34957536.0
1502922499,14512026.0
1503406074,9886532.0
1503432444,30866148.0
1504136393,44075210.0
1504335188,31979108.0
1505394276,32704140.0
1507234262,20553232.0
1507486833,29330710.0
1508068557,29742064.0
1508148479,18378600.0
150829925,28256090.0
1508354345,23744960.0
1508472508,25333902.0
1508618122,35551784.0
1508620001,21225778.0
1508977923,25154164.0
150927985,31323740.0
1510354639,25183008.0
1510914490,31363398.0
1510993504,28996960.0
1511322652,28351722.0
1511962884,10787314.0
1512838723,14298370.0
1512850495,28613524.0
151287602,14639184.0
1512952666,8832910.0
1513024405,20179150.0
1513150371,40628108.0
1513205058,18055980.0
1513799265,35432476.0
1514310552,12058300.0
1515153743,10806073.0
1515393570,20873326.0
1515398187,8044985.5
1515410962,14266531.0
1516521442,22629382.0
1516995529,24465750.0
151713753,12036747.0
1517727396,23108224.0
151860794,19406210.0
1518628,25291326.0
1518950329,32418452.0
1520168665,6134935.0
1520337338,30991894.0
1520411749,5570845.0
1520491105,17473100.0
1520792821,28532538.0
1521747050,28219056.0
1522018871,32426188.0
1522299531,34041716.0
1522696687,36616430.0
1523028462,24024854.0
1523056472,19399570.0
1523815176,28039962.0
1523816365,37674496.0
1524065031,53118180.0
1525514359,39152844.0
1525673866,31795964.0
1525718774,26282740.0
1525895247,26585490.0
1526710922,25447230.0
1527135891,30402820.0
1527754900,1912731.0
1529987878,7038837.0
15300104,10541716.0
1531401673,30646358.0
1532305303,30648304.0
1532453604,20715436.0
1532574065,7655559.0
1532618037,22685948.0
1533170890,26297928.0
1535753001,1978061.2
1536013291,8894918.0
1536554162,28084464.0
153701520,21242118.0
1537295793,21574608.0
1537612792,5638566.5
1538419481,31953828.0
1538735914,43144204.0
1538838475,25879204.0
1539063785,31824726.0
1539077803,32010902.0
1539121708,28090106.0
1539317937,31513530.0
15394025,28080876.0
1540321364,11545610.0
1541403568,27139690.0
1541594952,34710890.0
